central_bank,country,year,currency_code,topic_other,topic_international,topic_macro,topic_financial,topic_monetary,topic_fiscal,topic_climate,share_descriptive,share_normative,normative_other,normative_international,normative_macro,normative_financial,normative_monetary,normative_fiscal,normative_climate,monetary_dominance,financial_dominance,fiscal_dominance,monetary_fiscal_coordination,monetary_financial_coordination,financial_dom_or_corp,fiscal_dom_or_corp,number_of_speeches,number_of_sentences,inflation,democracy_ind,polarization_ind,spread,advanced,gdp_real_ppp_capita,fiscal_crisis
reserve bank of australia,AUS,2009,AUD,0.23041894353369763,0.07877959927140255,0.22176684881602915,0.284608378870674,0.15027322404371585,0.033697632058287796,4.553734061930783e-4,0.7809653916211293,0.21903460837887068,0.30237154150197626,0.09826589595375723,0.1704312114989733,0.2016,0.2515151515151515,0.25675675675675674,0,0.2036775106082037,0.24752475247524752,0.07213578500707214,0.10183875530410184,0.37482319660537483,0.6223479490806223,0.173974540311174,17,2196,0.017701525054466233,1,1,1.5553100433420746,1,45667.999,0
reserve bank of australia,AUS,2010,AUD,0.21875805204844112,0.06003607317701623,0.24710126256119558,0.3187322854934295,0.10177789229580005,0.05230610667353775,7.729966503478485e-4,0.820922442669415,0.1790775573305849,0.2508833922261484,0.13733905579399142,0.145985401459854,0.137429264349232,0.23291139240506328,0.22660098522167488,0.3333333333333333,0.19324796274738068,0.29336437718277064,0.1420256111757858,0.10710128055878929,0.26426076833527357,0.5576251455180442,0.24912689173457508,29,3881,0.028632592989028604,1,1,2.481293788243007,1,46123.518,0
reserve bank of australia,AUS,2011,AUD,0.2429364278506559,0.07341069626639758,0.2114026236125126,0.32315842583249244,0.11226034308779011,0.028506559031281534,0.007820383451059535,0.8342583249243188,0.16574167507568113,0.22637590861889928,0.10309278350515463,0.13007159904534607,0.14207650273224043,0.2157303370786517,0.19469026548672566,0,0.17616580310880828,0.26632124352331604,0.07461139896373056,0.05181347150259067,0.4310880829015544,0.6974093264248704,0.12642487046632125,32,3964,0.03355879292403755,1,1,2.3981663989656177,1,46661.967,0
reserve bank of australia,AUS,2012,AUD,0.2672508214676889,0.05284775465498357,0.20673603504928806,0.36336254107338445,0.0857064622124863,0.02217962760131435,0.0019167579408543264,0.7984665936473165,0.20153340635268346,0.26024590163934425,0.08808290155440414,0.1337748344370861,0.20497362471740768,0.23322683706070288,0.2345679012345679,0,0.12733748886910062,0.29741763134461263,0.0427426536064114,0.04541406945681211,0.4870881567230632,0.7845057880676759,0.0881567230632235,27,3652,0.016863830858293453,1,1,1.9387115384615385,1,47563.094,0
reserve bank of australia,AUS,2013,AUD,0.24015369836695485,0.09125840537944284,0.1722702529618956,0.3570284982388729,0.11943643932116554,0.01857188600704451,0.001280819724623759,0.7960294588536664,0.20365033621517772,0.2866666666666667,0.11578947368421053,0.17286245353159851,0.1937219730941704,0.1769436997319035,0.20689655172413793,0.25,0.1851063829787234,0.26595744680851063,0.014893617021276596,0.04680851063829787,0.48723404255319147,0.7531914893617021,0.06170212765957447,26,3123,0.02450495049504945,1,1,1.9300434058129372,1,47839.539,0
reserve bank of australia,AUS,2014,AUD,0.2718052738336714,0.08055636047522458,0.2631121414082874,0.25847580411474935,0.08606201101130108,0.0376702405099971,0.0023181686467690526,0.7945523036800928,0.20544769631990728,0.2697228144989339,0.1223021582733813,0.1817180616740088,0.18497757847533633,0.2255892255892256,0.17692307692307693,0.25,0.13443072702331962,0.27434842249657065,0.0823045267489712,0.08641975308641975,0.4224965706447188,0.6968449931412894,0.16872427983539096,26,3451,0.025126842232423376,1,1,2.419130752840909,1,48353.125,0
reserve bank of australia,AUS,2015,AUD,0.24502712477396021,0.059674502712477394,0.23236889692585896,0.33544303797468356,0.10284810126582279,0.02328209764918626,0.00135623869801085,0.7954339963833634,0.20456600361663652,0.26014760147601473,0.11363636363636363,0.16731517509727625,0.20148247978436656,0.18681318681318682,0.33980582524271846,0.3333333333333333,0.1366723259762309,0.3310696095076401,0.03480475382003396,0.06451612903225806,0.432937181663837,0.7640067911714771,0.09932088285229201,34,4424,0.01484798491633281,1,1,2.226430268429487,1,48747.23,0
reserve bank of australia,AUS,2016,AUD,0.25152998776009794,0.0511015911872705,0.2405140758873929,0.31731946144430845,0.11260709914320685,0.02631578947368421,3.059975520195838e-4,0.7876376988984088,0.21236230110159118,0.2384428223844282,0.10179640718562874,0.1297709923664122,0.24493731918997108,0.2717391304347826,0.26744186046511625,1,0.16951219512195123,0.2780487804878049,0.05365853658536585,0.06951219512195123,0.4292682926829268,0.7073170731707317,0.12317073170731707,25,3268,0.012772875058058523,1,1,2.17331824009324,1,49235.172,
reserve bank of australia,AUS,2017,AUD,0.3168463326992179,0.060452335658423166,0.20756711054745297,0.2656943563728599,0.1306277742549144,0.017543859649122806,0.001056859015007398,0.7987740435425914,0.2012259564574086,0.23682454969979988,0.1258741258741259,0.16089613034623218,0.19968178202068418,0.21844660194174756,0.18072289156626506,0.4,0.24579831932773108,0.27521008403361347,0.029411764705882353,0.038865546218487396,0.4107142857142857,0.6859243697478992,0.06827731092436974,33,4731,0.019949552854849777,1,1,2.301796153846154,1,49643.812,
reserve bank of australia,AUS,2018,AUD,0.247970120168886,0.03166612536537837,0.1989282234491718,0.34248132510555374,0.15069827866190322,0.024683338746346217,0.002923026956804157,0.8098408574212407,0.19015914257875935,0.2455795677799607,0.13333333333333333,0.17224489795918368,0.15267899478425795,0.2165948275862069,0.2236842105263158,0.05555555555555555,0.2694781987133667,0.25875625446747674,0.0228734810578985,0.06290207290922087,0.38598999285203717,0.6447462473195139,0.08577555396711938,38,6158,0.01933453237410064,1,1,2.2337692307692305,1,50251.872,
reserve bank of australia,AUS,2019,AUD,0.2540277257399775,0.035593855376545525,0.23379542899962533,0.24072686399400525,0.18021730985387785,0.0301611090295991,0.02529037092544024,0.8066691644810791,0.19333083551892094,0.24631268436578171,0.06315789473684211,0.13221153846153846,0.16653696498054474,0.24636174636174638,0.21739130434782608,0.25925925925925924,0.36097560975609755,0.18885017421602787,0.02926829268292683,0.09616724738675958,0.32473867595818817,0.5135888501742161,0.1254355400696864,34,5338,0.015880017644464152,1,1,1.900226686334499,1,50473.316,
reserve bank of australia,AUS,2020,AUD,0.18233438485804415,0.026498422712933754,0.19242902208201892,0.24069400630914828,0.2842271293375394,0.06971608832807571,0.0022082018927444794,0.8047318611987382,0.19526813880126184,0.25432525951557095,0.07142857142857142,0.17049180327868851,0.15334207077326342,0.21087680355160932,0.2398190045248869,0.14285714285714285,0.3495605138607167,0.056795131845841784,0.10480054090601758,0.20892494929006086,0.2799188640973631,0.3367139959432049,0.3137254901960784,22,3170,0.008684324793747285,1,0,1.4083310405740093,1,49341.842,
reserve bank of australia,AUS,2021,AUD,0.24431009957325747,0.02027027027027027,0.1891891891891892,0.25142247510668564,0.257823613086771,0.03058321479374111,0.004978662873399715,0.7869843527738265,0.21301564722617355,0.24890829694323144,0.07017543859649122,0.15225563909774437,0.22913719943422914,0.22758620689655173,0.12790697674418605,0.21428571428571427,0.4532940019665683,0.05014749262536873,0.04523107177974434,0.16617502458210423,0.28515240904621436,0.3352999016715831,0.21140609636184857,19,2812,0.028196297890658556,1,0,1.71139497122669,1,51647.873,
reserve bank of australia,AUS,2022,AUD,0.22046174739701221,0.032593933906745136,0.1987324581258488,0.15346310547759168,0.3630602082390222,0.019013128112267994,0.011770031688546853,0.8202806699864192,0.1797193300135808,0.20739219712525667,0.041666666666666664,0.10933940774487472,0.13569321533923304,0.23940149625935161,0.14285714285714285,0.038461538461538464,0.6624825662482566,0.044630404463040445,0.015341701534170154,0.08368200836820083,0.19386331938633194,0.2384937238493724,0.09902370990237098,16,2209,0.06615030353778527,1,1,2.1124221796692892,1,53113.792,
reserve bank of australia,AUS,2023,AUD,0.2541390728476821,0.012417218543046357,0.22350993377483444,0.07036423841059603,0.4230132450331126,0.013245033112582781,0.0024834437086092716,0.7789735099337748,0.22102649006622516,0.2182410423452769,0,0.11851851851851852,0.09411764705882353,0.30528375733855184,0.25,0,0.7510729613733905,0.032188841201716736,0.008583690987124463,0.10944206008583691,0.09871244635193133,0.13090128755364808,0.11802575107296137,9,1208,0.05348517573139594,,,1.4079896153846154,1,53321.48,
reserve bank of fiji,FJI,1997,FJD,,,,,,,,,,,,,,,,,,,,,,,,,,0.03393998164470382,1,1,,0,9396.011,0
reserve bank of fiji,FJI,1998,FJD,,,,,,,,,,,,,,,,,,,,,,,,,,0.05742852836255832,1,1,,0,9449.725,0
reserve bank of fiji,FJI,1999,FJD,,,,,,,,,,,,,,,,,,,,,,,,,,0.019813741328518448,1,1,,0,10198.525,0
reserve bank of fiji,FJI,2000,FJD,,,,,,,,,,,,,,,,,,,,,,,,,,0.0109956669617481,0,1,,0,9954.093,0
reserve bank of fiji,FJI,2001,FJD,,,,,,,,,,,,,,,,,,,,,,,,,,0.042644054257492826,0,1,,0,10071.832,0
reserve bank of fiji,FJI,2002,FJD,,,,,,,,,,,,,,,,,,,,,,,,,,0.007219365579832848,0,1,,0,10321.487,0
reserve bank of fiji,FJI,2003,FJD,,,,,,,,,,,,,,,,,,,,,,,,,,0.042186562906835576,1,1,,0,10331.851,0
reserve bank of fiji,FJI,2004,FJD,0.2512820512820513,0.08717948717948718,0.36923076923076925,0.10256410256410256,0.07692307692307693,0.09743589743589744,0.015384615384615385,0.6205128205128205,0.37948717948717947,0.4489795918367347,0.4117647058823529,0.3888888888888889,0.3,0.06666666666666667,0.5263157894736842,0,0.175,0,0.5,0.275,0.05,0.05,0.775,1,195,0.028267856892219966,1,1,,0,10814.713,0
reserve bank of fiji,FJI,2005,FJD,0.47464788732394364,0.07464788732394366,0.33098591549295775,0.036619718309859155,0.035211267605633804,0.04225352112676056,0.005633802816901409,0.6464788732394366,0.35352112676056335,0.41839762611275966,0.1320754716981132,0.3148936170212766,0.2692307692307692,0.24,0.4666666666666667,0.5,0.08695652173913043,0.043478260869565216,0.5797101449275363,0.2753623188405797,0.014492753623188406,0.057971014492753624,0.855072463768116,4,710,0.023040908532507096,1,1,,0,10601.054,0
reserve bank of fiji,FJI,2006,FJD,0.41843971631205673,0.05673758865248227,0.21631205673758866,0.10638297872340426,0.0425531914893617,0.13120567375886524,0.028368794326241134,0.574468085106383,0.425531914893617,0.4322033898305085,0.3125,0.4918032786885246,0.26666666666666666,0.5,0.43243243243243246,0.5,0,0.061224489795918366,0.5510204081632653,0.30612244897959184,0.08163265306122448,0.14285714285714285,0.8571428571428571,6,282,0.024830217881492804,0,1,,0,10729.03,0
reserve bank of fiji,FJI,2007,FJD,0.46144721233689207,0.025504151838671413,0.08896797153024912,0.3084223013048636,0.0966785290628707,0.01601423487544484,0.0029655990510083037,0.7004744958481613,0.29952550415183865,0.37146529562982006,0.32558139534883723,0.32666666666666666,0.19038461538461537,0.2331288343558282,0.5555555555555556,0.2,0.15483870967741936,0.267741935483871,0.06774193548387097,0.12580645161290321,0.38387096774193546,0.6516129032258065,0.1935483870967742,14,1686,0.04811873453977344,0,1,,0,10560.669,0
reserve bank of fiji,FJI,2008,FJD,0.5286214953271028,0.0630841121495327,0.13434579439252337,0.17348130841121495,0.05724299065420561,0.036799065420560745,0.005841121495327103,0.6641355140186916,0.3358644859813084,0.37900552486187844,0.16666666666666666,0.34347826086956523,0.26936026936026936,0.22448979591836735,0.4444444444444444,0.5,0.11049723756906077,0.2430939226519337,0.26519337016574585,0.19337016574585636,0.1878453038674033,0.430939226519337,0.4585635359116022,14,1712,0.07726132213748042,0,1,,0,10614.948,0
reserve bank of fiji,FJI,2009,FJD,0.4692005242463958,0.02621231979030144,0.1107470511140236,0.28964613368283093,0.062254259501965926,0.025557011795543906,0.0163826998689384,0.6513761467889908,0.34796854521625165,0.38966480446927376,0.175,0.3136094674556213,0.3076923076923077,0.25263157894736843,0.4358974358974359,0.6,0.03461538461538462,0.28846153846153844,0.1423076923076923,0.11538461538461539,0.41923076923076924,0.7076923076923077,0.25769230769230766,11,1526,0.036551899084472955,0,1,,0,10416.214,0
reserve bank of fiji,FJI,2010,FJD,0.37396538750940556,0.0398796087283672,0.16102332580887885,0.31677953348382243,0.03762227238525207,0.05568096313017306,0.015048908954100828,0.6869826937547028,0.3130173062452972,0.36217303822937624,0.11320754716981132,0.2102803738317757,0.30403800475059384,0.3,0.4189189189189189,0.55,0.07894736842105263,0.16541353383458646,0.24060150375939848,0.13157894736842105,0.38345864661654133,0.5488721804511278,0.37218045112781956,15,1329,0.03688706950253629,0,1,,0,10677.564,0
reserve bank of fiji,FJI,2011,FJD,0.4114441416893733,0.027247956403269755,0.07084468664850137,0.41553133514986373,0.05040871934604905,0.009536784741144414,0.014986376021798364,0.6811989100817438,0.3188010899182561,0.347682119205298,0.1,0.21153846153846154,0.32786885245901637,0.2972972972972973,0.42857142857142855,0.18181818181818182,0.11888111888111888,0.3006993006993007,0.027972027972027972,0.07692307692307693,0.4755244755244755,0.7762237762237763,0.1048951048951049,11,734,0.07282324164270691,0,1,,0,10913.84,0
reserve bank of fiji,FJI,2012,FJD,0.5347682119205298,0.011589403973509934,0.08112582781456953,0.26986754966887416,0.06622516556291391,0.02152317880794702,0.014900662251655629,0.6937086092715232,0.30629139072847683,0.33126934984520123,0.14285714285714285,0.20408163265306123,0.3128834355828221,0.15,0.15384615384615385,0.8888888888888888,0.27450980392156865,0.058823529411764705,0.1568627450980392,0.21568627450980393,0.29411764705882354,0.35294117647058826,0.37254901960784315,11,604,0.03415999999999997,0,1,,0,11015.614,0
reserve bank of fiji,FJI,2013,FJD,0.46321525885558584,0.04904632152588556,0.12397820163487738,0.29155313351498635,0.04223433242506812,0.025885558583106268,0.0027247956403269754,0.7384196185286104,0.2615803814713896,0.3205882352941177,0.08333333333333333,0.14285714285714285,0.24766355140186916,0.22580645161290322,0.2631578947368421,0.5,0.10101010101010101,0.29292929292929293,0.10101010101010101,0.13131313131313133,0.37373737373737376,0.6666666666666666,0.23232323232323232,13,734,0.02908640829272076,0,1,,0,11482.903,0
reserve bank of fiji,FJI,2014,FJD,0.42394822006472493,0.022653721682847898,0.11650485436893204,0.3365695792880259,0.02912621359223301,0.045307443365695796,0.025889967637540454,0.6343042071197411,0.3656957928802589,0.3969465648854962,0,0.3055555555555556,0.375,0.2222222222222222,0.35714285714285715,0.5,0.02564102564102564,0.07692307692307693,0.2564102564102564,0.10256410256410256,0.5384615384615384,0.6153846153846154,0.358974358974359,5,309,0.005196196346688691,0,1,,0,12069.633,0
reserve bank of fiji,FJI,2015,FJD,0.49096385542168675,0.08734939759036145,0.04216867469879518,0.3674698795180723,0.006024096385542169,0.006024096385542169,0,0.7108433734939759,0.2891566265060241,0.32515337423312884,0.2413793103448276,0.21428571428571427,0.26229508196721313,0.5,0,,0,0.35714285714285715,0.14285714285714285,0,0.5,0.8571428571428571,0.14285714285714285,6,332,0.013741271488263821,0,1,,0,12557.202,0
reserve bank of fiji,FJI,2016,FJD,0.3829787234042553,0.02735562310030395,0.1702127659574468,0.3130699088145897,0.04559270516717325,0.04559270516717325,0.015197568389057751,0.729483282674772,0.270516717325228,0.3492063492063492,0.1111111111111111,0.17857142857142858,0.24271844660194175,0.26666666666666666,0.3333333333333333,0,0.1276595744680851,0.14893617021276595,0.06382978723404255,0.2978723404255319,0.3617021276595745,0.5106382978723404,0.3617021276595745,5,329,0.03863638459339583,0,1,,0,12751.058,
reserve bank of fiji,FJI,2017,FJD,0.6319018404907976,0.012269938650306749,0.046012269938650305,0.21779141104294478,0.06134969325153374,0.018404907975460124,0.012269938650306749,0.7699386503067485,0.23006134969325154,0.2621359223300971,0.25,0.2,0.15492957746478872,0.25,0.16666666666666666,0,0.14285714285714285,0.34285714285714286,0.08571428571428572,0.14285714285714285,0.2857142857142857,0.6285714285714286,0.22857142857142856,5,326,0.033479229738007946,0,1,,0,13316.586,
reserve bank of fiji,FJI,2018,FJD,0.5173611111111112,0.052083333333333336,0.059027777777777776,0.17708333333333334,0.0625,0.03819444444444445,0.09375,0.6770833333333334,0.3229166666666667,0.3691275167785235,0.2,0.23529411764705882,0.27450980392156865,0.05555555555555555,0.2727272727272727,0.48148148148148145,0.16666666666666666,0.3333333333333333,0.2,0,0.3,0.6333333333333333,0.2,4,288,0.040813346161775864,0,1,,0,13748.045,
reserve bank of fiji,FJI,2019,FJD,0.631578947368421,0,0.05263157894736842,0.3157894736842105,0,0,0,0.5789473684210527,0.42105263157894735,0.5,,1,0.16666666666666666,,,,0,0.2857142857142857,0,0,0.7142857142857143,1,0,1,38,0.017728769633291758,0,1,,0,13592.636,
reserve bank of fiji,FJI,2020,FJD,0.336322869955157,0,0.13452914798206278,0.2556053811659193,0.02242152466367713,0.026905829596412557,0.2242152466367713,0.7488789237668162,0.25112107623318386,0.24,,0.13333333333333333,0.21052631578947367,0.2,0.3333333333333333,0.38,0.16666666666666666,0.1388888888888889,0.05555555555555555,0.027777777777777776,0.6111111111111112,0.75,0.08333333333333333,5,223,-0.025951486939103235,0,1,,0,11219.563,
reserve bank of fiji,FJI,2021,FJD,0.2602739726027397,0,0,0.684931506849315,0.0273972602739726,0.0273972602739726,0,0.726027397260274,0.273972602739726,0.2631578947368421,,,0.28,0.5,0,,0,0.3939393939393939,0,0,0.6060606060606061,1,0,1,73,0.0015569450573238663,0,1,,0,10587.403,
